1, 0.0773, 23
2, 0.0778, 38
3, 0.0778, 53
4, 0.0778, 68
5, 0.078, 84
6, 0.0782, 100
7, 0.0787, 115
8, 0.0785, 130
9, 0.079, 144
10, 0.0791, 159
11, 0.0794, 174
12, 0.0797, 189
13, 0.08, 205
14, 0.0799, 219
15, 0.0803, 235
16, 0.0805, 249
17, 0.0802, 264
18, 0.0807, 279
19, 0.0809, 294
20, 0.0812, 309
21, 0.0817, 324
22, 0.0817, 340
23, 0.0822, 355
24, 0.0822, 370
25, 0.0825, 386
26, 0.0824, 401
27, 0.0831, 415
28, 0.0833, 430
29, 0.0839, 445
30, 0.0841, 460
31, 0.0845, 475
32, 0.0845, 490
33, 0.0852, 505
34, 0.0856, 520
35, 0.0857, 535
36, 0.0862, 551
37, 0.0869, 566
38, 0.087, 581
39, 0.0873, 596
40, 0.0876, 612
41, 0.0878, 627
42, 0.0884, 642
43, 0.0886, 657
44, 0.0891, 672
45, 0.0891, 687
46, 0.0895, 702
47, 0.0895, 717
48, 0.0895, 732
49, 0.0896, 747
50, 0.0901, 763
51, 0.0908, 778
52, 0.0908, 793
53, 0.0908, 808
54, 0.0907, 824
55, 0.0912, 839
56, 0.0915, 854
57, 0.0917, 870
58, 0.0922, 890
59, 0.0925, 909
60, 0.0934, 928
61, 0.0936, 948
62, 0.094, 966
63, 0.0942, 985
64, 0.0943, 1005
65, 0.0946, 1025
66, 0.0948, 1044
67, 0.0952, 1063
68, 0.0954, 1083
69, 0.0955, 1102
70, 0.0954, 1121
71, 0.0951, 1141
72, 0.0959, 1160
73, 0.0959, 1180
74, 0.0962, 1200
75, 0.0964, 1219
76, 0.0964, 1239
77, 0.0963, 1258
78, 0.0966, 1277
79, 0.0967, 1296
80, 0.0973, 1315
81, 0.0979, 1334
82, 0.098, 1354
83, 0.0986, 1373
84, 0.0989, 1392
85, 0.099, 1411
86, 0.099, 1431
87, 0.0986, 1450
88, 0.0988, 1470
89, 0.0989, 1489
90, 0.0991, 1509
91, 0.099, 1528
92, 0.099, 1548
93, 0.0997, 1567
94, 0.0997, 1586
95, 0.1003, 1606
96, 0.1001, 1625
97, 0.1004, 1644
98, 0.1011, 1663
99, 0.1014, 1683
100, 0.1019, 1702
101, 0.1024, 1721
102, 0.1029, 1740
103, 0.1032, 1760
104, 0.1035, 1779
105, 0.1037, 1799
106, 0.1041, 1818
107, 0.1043, 1837
108, 0.1044, 1858
109, 0.1044, 1877
110, 0.1044, 1896
111, 0.1048, 1916
112, 0.1047, 1935
113, 0.105, 1955
114, 0.1052, 1974
115, 0.1056, 1994
116, 0.1059, 2013
117, 0.1067, 2033
118, 0.1071, 2052
119, 0.1072, 2071
120, 0.1073, 2091
121, 0.1074, 2111
122, 0.1075, 2130
123, 0.1079, 2149
124, 0.1087, 2168
125, 0.1087, 2187
126, 0.1094, 2206
127, 0.1095, 2225
128, 0.1096, 2244
129, 0.1096, 2264
130, 0.1097, 2283
131, 0.1097, 2302
132, 0.1099, 2321
133, 0.1098, 2340
134, 0.1099, 2359
135, 0.1101, 2378
136, 0.1102, 2398
137, 0.1108, 2417
138, 0.1111, 2436
139, 0.1117, 2456
140, 0.1121, 2475
141, 0.1123, 2494
142, 0.1125, 2514
143, 0.1125, 2533
144, 0.1127, 2552
145, 0.1128, 2571
146, 0.1127, 2590
147, 0.1129, 2609
148, 0.113, 2629
149, 0.113, 2647
150, 0.1134, 2667
151, 0.1137, 2687
152, 0.1138, 2706
153, 0.1136, 2725
154, 0.1138, 2745
155, 0.1136, 2764
156, 0.1138, 2783
157, 0.1139, 2803
158, 0.1144, 2822
159, 0.1144, 2841
160, 0.1143, 2860
161, 0.1145, 2880
162, 0.1145, 2899
163, 0.1146, 2918
164, 0.1147, 2938
165, 0.115, 2957
166, 0.1155, 2976
167, 0.1155, 2995
168, 0.1159, 3014
169, 0.1159, 3033
170, 0.1158, 3052
171, 0.1159, 3072
172, 0.1159, 3091
173, 0.1158, 3111
174, 0.1161, 3130
175, 0.1165, 3149
176, 0.1165, 3169
177, 0.1166, 3188
178, 0.1167, 3207
179, 0.1169, 3226
180, 0.1168, 3246
181, 0.117, 3265
182, 0.1173, 3284
183, 0.1175, 3304
184, 0.1175, 3323
185, 0.1177, 3342
186, 0.1179, 3361
187, 0.1181, 3381
188, 0.1181, 3400
189, 0.1184, 3419
190, 0.119, 3439
191, 0.1192, 3458
192, 0.1196, 3477
193, 0.1196, 3496
194, 0.1199, 3515
195, 0.12, 3535
196, 0.1201, 3555
197, 0.1203, 3574
198, 0.1205, 3593
199, 0.1206, 3613
200, 0.1206, 3632
201, 0.1205, 3651
202, 0.1206, 3670
203, 0.1208, 3690
204, 0.1215, 3709
205, 0.1218, 3728
206, 0.1221, 3748
207, 0.1223, 3767
208, 0.1225, 3786
209, 0.1224, 3806
210, 0.1223, 3825
211, 0.1227, 3844
212, 0.1231, 3864
213, 0.1229, 3883
214, 0.123, 3902
215, 0.123, 3921
216, 0.1231, 3941
217, 0.1232, 3960
218, 0.1233, 3979
219, 0.1235, 3999
220, 0.1237, 4018
221, 0.1236, 4038
222, 0.1236, 4057
223, 0.124, 4076
224, 0.1242, 4095
225, 0.1244, 4114
226, 0.1247, 4134
227, 0.1251, 4153
228, 0.1253, 4172
229, 0.1257, 4192
230, 0.1259, 4211
231, 0.1258, 4230
232, 0.1261, 4250
233, 0.1263, 4269
234, 0.1264, 4288
235, 0.1264, 4307
236, 0.1265, 4326
237, 0.1268, 4345
238, 0.1267, 4364
239, 0.1268, 4384
240, 0.1272, 4403
241, 0.1272, 4422
242, 0.1273, 4441
243, 0.1272, 4461
244, 0.1273, 4480
245, 0.1272, 4499
246, 0.1274, 4518
247, 0.1273, 4538
248, 0.1275, 4557
249, 0.1279, 4576
250, 0.1281, 4595
251, 0.1282, 4615
252, 0.1283, 4634
253, 0.1282, 4653
254, 0.1284, 4673
255, 0.1283, 4692
256, 0.1282, 4711
257, 0.1282, 4730
258, 0.1282, 4749
259, 0.1281, 4768
260, 0.1283, 4788
261, 0.1287, 4807
262, 0.129, 4825
263, 0.1288, 4845
264, 0.1292, 4864
265, 0.1294, 4883
266, 0.13, 4903
267, 0.1302, 4923
268, 0.1304, 4942
269, 0.1304, 4962
270, 0.1305, 4981
271, 0.1302, 5000
272, 0.1302, 5019
273, 0.1303, 5038
274, 0.1304, 5057
275, 0.1309, 5077
276, 0.1311, 5096
277, 0.1309, 5115
278, 0.1313, 5134
279, 0.131, 5153
280, 0.1315, 5173
281, 0.1314, 5192
282, 0.1317, 5211
283, 0.132, 5231
284, 0.1319, 5250
285, 0.1324, 5269
286, 0.1327, 5288
287, 0.1331, 5308
288, 0.1333, 5327
289, 0.1331, 5346
290, 0.1334, 5366
291, 0.1335, 5385
292, 0.1336, 5405
293, 0.1337, 5424
294, 0.1338, 5444
295, 0.1339, 5464
296, 0.1343, 5484
297, 0.1349, 5503
298, 0.1349, 5522
299, 0.135, 5541
300, 0.1353, 5560
301, 0.1353, 5580
302, 0.1355, 5600
303, 0.1359, 5620
304, 0.1357, 5639
305, 0.136, 5659
306, 0.1362, 5680
307, 0.136, 5700
308, 0.1363, 5720
309, 0.1367, 5739
310, 0.1369, 5759
311, 0.1374, 5778
312, 0.1373, 5797
313, 0.1372, 5817
314, 0.1373, 5836
315, 0.1375, 5855
316, 0.1373, 5875
317, 0.1378, 5894
318, 0.1378, 5913
319, 0.1381, 5933
320, 0.1383, 5953
321, 0.1386, 5973
322, 0.1389, 5992
323, 0.1392, 6011
324, 0.1392, 6031
325, 0.1391, 6050
326, 0.1394, 6069
327, 0.1392, 6089
328, 0.1393, 6108
329, 0.1389, 6127
330, 0.1389, 6146
331, 0.1387, 6165
332, 0.1385, 6185
333, 0.1385, 6204
334, 0.1385, 6223
335, 0.1388, 6243
336, 0.1388, 6262
337, 0.1386, 6281
338, 0.1385, 6301
339, 0.1384, 6320
340, 0.1385, 6339
341, 0.1391, 6358
342, 0.139, 6377
343, 0.1389, 6397
344, 0.1394, 6417
345, 0.1392, 6435
346, 0.1391, 6455
347, 0.1394, 6474
348, 0.1399, 6493
349, 0.1402, 6512
350, 0.1402, 6532
351, 0.1403, 6551
352, 0.1404, 6571
353, 0.1405, 6590
354, 0.1407, 6610
355, 0.1408, 6629
356, 0.1407, 6649
357, 0.1408, 6668
358, 0.1406, 6687
359, 0.1406, 6706
360, 0.1401, 6726
361, 0.14, 6745
362, 0.1399, 6764
363, 0.1401, 6784
364, 0.1405, 6803
365, 0.1409, 6822
366, 0.141, 6842
367, 0.1411, 6861
368, 0.1412, 6880
369, 0.1412, 6900
370, 0.1417, 6919
371, 0.1418, 6938
372, 0.1421, 6957
373, 0.142, 6977
374, 0.1418, 6996
375, 0.1421, 7015
376, 0.1425, 7034
377, 0.1429, 7053
378, 0.1433, 7072
379, 0.1433, 7092
380, 0.1429, 7111
381, 0.1427, 7131
382, 0.1427, 7149
383, 0.1426, 7169
384, 0.1428, 7188
385, 0.1433, 7207
386, 0.1432, 7226
387, 0.1433, 7245
388, 0.1433, 7265
389, 0.143, 7284
390, 0.1431, 7303
391, 0.1433, 7322
392, 0.1436, 7342
393, 0.1443, 7361
394, 0.1442, 7380
395, 0.1448, 7400
396, 0.1449, 7419
397, 0.1449, 7438
398, 0.1452, 7457
399, 0.1452, 7477
400, 0.1455, 7497
401, 0.1455, 7516
402, 0.1456, 7535
403, 0.146, 7555
404, 0.1465, 7574
405, 0.1464, 7593
406, 0.1461, 7612
407, 0.1462, 7631
408, 0.1464, 7650
409, 0.1465, 7670
410, 0.1465, 7689
411, 0.1468, 7708
412, 0.1469, 7727
413, 0.1466, 7746
414, 0.1468, 7765
415, 0.1465, 7785
416, 0.1464, 7804
417, 0.1467, 7824
418, 0.1469, 7843
419, 0.147, 7862
420, 0.1471, 7881
421, 0.1467, 7900
422, 0.1468, 7920
423, 0.1469, 7939
424, 0.1469, 7958
425, 0.147, 7977
426, 0.1473, 7997
427, 0.1475, 8016
428, 0.1478, 8035
429, 0.148, 8054
430, 0.1482, 8074
431, 0.148, 8093
432, 0.1478, 8112
433, 0.1482, 8131
434, 0.148, 8150
435, 0.1482, 8169
436, 0.1487, 8189
437, 0.1492, 8208
438, 0.1496, 8228
439, 0.1496, 8247
440, 0.1495, 8266
441, 0.1499, 8286
442, 0.1503, 8305
443, 0.1507, 8324
444, 0.1507, 8344
445, 0.151, 8363
446, 0.1508, 8382
447, 0.1515, 8401
448, 0.1512, 8420
449, 0.1513, 8440
450, 0.1514, 8459
451, 0.1517, 8478
452, 0.152, 8498
453, 0.152, 8517
454, 0.1515, 8536
455, 0.1515, 8556
456, 0.1517, 8575
457, 0.1515, 8594
458, 0.1517, 8613
459, 0.152, 8633
460, 0.1525, 8652
